27,Brad_Pitt@pitt.com,taking a break!,Washington,2-5-2012
28,Brad_Pitt@pitt.com,I am reaching Wyoming to meet fans!,Michigan,1-8-2012
1,Julia_Roberts_@rbt.com,taking a break!,California,3-1-2012
2,Julia_Roberts_@rbt.com,loved being with fans,Hawaii,3-5-2012
3,Julia_Roberts_@rbt.com,fans are so special!,Oregon,4-9-2012
4,Julia_Roberts_@rbt.com,I am coming to California to meet fans!,Oregon,4-25-2012
5,Julia_Roberts_@rbt.com,loved being with fans,California,1-17-2012
6,Julia_Roberts_@rbt.com,I am reaching Nevada to meet fans!,Nevada,3-24-2012
7,Julia_Roberts_@rbt.com,I am coming to Ney York to meet fans!,Oregon,3-20-2012
8,Julia_Roberts_@rbt.com,taking a break!,Wyoming,4-27-2012
9,Julia_Roberts_@rbt.com,I am reaching Pennsylvania to meet fans!,Oregon,1-14-2012
10,Julia_Roberts_@rbt.com,enjoyed being with fans!,Hawaii,2-13-2012
11,Julia_Roberts_@rbt.com,I am reaching Colarado to meet fans!,Texas,4-2-2012
12,Julia_Roberts_@rbt.com,fans are so special!,Oregon,2-4-2012
13,Julia_Roberts_@rbt.com,fans are so special!,Illinois,3-6-2012
14,Julia_Roberts_@rbt.com,enjoyed being with fans!,Colarado,3-2-2012
15,Julia_Roberts_@rbt.com,enjoyed being with fans!,Michigan,1-20-2012
16,Julia_Roberts_@rbt.com,love my fans,Utah,2-17-2012
17,Julia_Roberts_@rbt.com,I am coming to Oregon to meet fans!,Michigan,1-7-2012
18,Julia_Roberts_@rbt.com,taking a break!,Masachussets,2-4-2012
19,Julia_Roberts_@rbt.com,taking a break!,Florida,1-19-2012
20,Julia_Roberts_@rbt.com,I am reaching Washington to meet fans!,Oregon,1-27-2012
21,Julia_Roberts_@rbt.com,fans are so special!,Hawaii,1-7-2012
22,Julia_Roberts_@rbt.com,I am reaching Texas to meet fans!,California,1-28-2012
23,Julia_Roberts_@rbt.com,loved being with fans,Hawaii,4-3-2012
24,Julia_Roberts_@rbt.com,I am reaching Hawaii to meet fans!,Texas,4-24-2012
25,Julia_Roberts_@rbt.com,enjoyed being with fans!,Texas,3-14-2012
26,Julia_Roberts_@rbt.com,I am coming to Illinois to meet fans!,Florida,3-27-2012
27,Julia_Roberts_@rbt.com,I am coming to Washington to meet fans!,Utah,4-14-2012
28,Julia_Roberts_@rbt.com,I am coming to Hawaii to meet fans!,Florida,3-20-2012
29,Julia_Roberts_@rbt.com,I am reaching Pennsylvania to meet fans!,Texas,1-7-2012
30,Julia_Roberts_@rbt.com,loved being with fans,Florida,1-20-2012
31,Julia_Roberts_@rbt.com,I am reaching Michigan to meet fans!,Oregon,4-3-2012
32,Julia_Roberts_@rbt.com,loved being with fans,Nevada,4-21-2012
33,Julia_Roberts_@rbt.com,fans are so special!,Pennsylvania,1-9-2012
34,Julia_Roberts_@rbt.com,enjoyed being with fans!,Florida,4-27-2012
35,Julia_Roberts_@rbt.com,I am coming to Florida to meet fans!,Oregon,3-5-2012
36,Julia_Roberts_@rbt.com,enjoyed being with fans!,Nevada,2-17-2012
37,Julia_Roberts_@rbt.com,I am reaching Hawaii to meet fans!,Ney York,1-18-2012
38,Julia_Roberts_@rbt.com,thankful to my fans,California,2-10-2012
39,Julia_Roberts_@rbt.com,I am reaching California to meet fans!,Nevada,3-15-2012
1,Serena_Williams@usta.net,I am reaching Washington to meet fans!,Hawaii,1-24-2012
2,Serena_Williams@usta.net,thankful to my fans,Wyoming,3-19-2012
3,Serena_Williams@usta.net,enjoyed being with fans!,California,2-23-2012
4,Serena_Williams@usta.net,I am coming to Wyoming to meet fans!,Hawaii,2-26-2012
5,Serena_Williams@usta.net,I am reaching Florida to meet fans!,Nevada,3-28-2012
6,Serena_Williams@usta.net,loved being with fans,Colarado,3-26-2012
7,Serena_Williams@usta.net,I am reaching Hawaii to meet fans!,Wyoming,4-9-2012
8,Serena_Williams@usta.net,taking a break!,Ney York,1-3-2012
9,Serena_Williams@usta.net,I am reaching Texas to meet fans!,Nevada,3-6-2012
10,Serena_Williams@usta.net,I am coming to Hawaii to meet fans!,Florida,1-5-2012
11,Serena_Williams@usta.net,fans are so special!,Florida,2-4-2012
1,Bruce_Willis@bws.com,love my fans,Nevada,2-24-2012
2,Bruce_Willis@bws.com,enjoyed being with fans!,Pennsylvania,4-25-2012
3,Bruce_Willis@bws.com,I am reaching Texas to meet fans!,Illinois,2-22-2012
4,Bruce_Willis@bws.com,I am reaching Michigan to meet fans!,Utah,2-15-2012
5,Bruce_Willis@bws.com,loved being with fans,Colarado,1-28-2012
6,Bruce_Willis@bws.com,I am coming to Hawaii to meet fans!,Florida,3-6-2012
7,Bruce_Willis@bws.com,I am coming to Utah to meet fans!,Masachussets,4-10-2012
8,Bruce_Willis@bws.com,I am coming to Washington to meet fans!,Texas,3-10-2012
9,Bruce_Willis@bws.com,love my fans,Wyoming,3-4-2012
10,Bruce_Willis@bws.com,I am coming to Illinois to meet fans!,Hawaii,3-8-2012
11,Bruce_Willis@bws.com,fans are so special!,Masachussets,2-4-2012
12,Bruce_Willis@bws.com,I am reaching Pennsylvania to meet fans!,Utah,4-24-2012
13,Bruce_Willis@bws.com,taking a break!,Illinois,4-13-2012
14,Bruce_Willis@bws.com,I am reaching Texas to meet fans!,Hawaii,1-23-2012
15,Bruce_Willis@bws.com,enjoyed being with fans!,Illinois,1-7-2012
16,Bruce_Willis@bws.com,fans are so special!,Hawaii,2-6-2012
17,Bruce_Willis@bws.com,love my fans,Wyoming,4-8-2012
18,Bruce_Willis@bws.com,I am coming to Nevada to meet fans!,Oregon,1-18-2012
19,Bruce_Willis@bws.com,I am reaching Wyoming to meet fans!,Nevada,1-13-2012
20,Bruce_Willis@bws.com,thankful to my fans,Colarado,2-11-2012
21,Bruce_Willis@bws.com,I am reaching Oregon to meet fans!,Hawaii,4-22-2012
22,Bruce_Willis@bws.com,I am coming to Florida to meet fans!,Masachussets,3-5-2012
23,Bruce_Willis@bws.com,I am reaching Ney York to meet fans!,Masachussets,2-20-2012
24,Bruce_Willis@bws.com,love my fans,Hawaii,2-14-2012
25,Bruce_Willis@bws.com,taking a break!,Florida,3-22-2012
26,Bruce_Willis@bws.com,loved being with fans,Wyoming,3-22-2012
27,Bruce_Willis@bws.com,thankful to my fans,Colarado,2-28-2012
28,Bruce_Willis@bws.com,I am coming to Washington to meet fans!,Masachussets,3-8-2012
29,Bruce_Willis@bws.com,I am coming to Nevada to meet fans!,Oregon,3-3-2012
30,Bruce_Willis@bws.com,I am reaching Colarado to meet fans!,Wyoming,1-13-2012
31,Bruce_Willis@bws.com,I am coming to Illinois to meet fans!,Texas,3-25-2012
32,Bruce_Willis@bws.com,I am reaching Texas to meet fans!,Wyoming,1-27-2012
33,Bruce_Willis@bws.com,I am reaching Texas to meet fans!,Illinois,2-23-2012
34,Bruce_Willis@bws.com,I am reaching Ney York to meet fans!,Ney York,3-2-2012
35,Bruce_Willis@bws.com,I am coming to Wyoming to meet fans!,Illinois,1-14-2012
36,Bruce_Willis@bws.com,I am reaching Utah to meet fans!,Oregon,1-20-2012
37,Bruce_Willis@bws.com,I am coming to Masachussets to meet fans!,Wyoming,1-18-2012
1,Mariah_Carey@sng.net,loved being with fans,Florida,4-18-2012
2,Mariah_Carey@sng.net,thankful to my fans,Washington,1-11-2012
3,Mariah_Carey@sng.net,taking a break!,Washington,1-4-2012
4,Mariah_Carey@sng.net,I am reaching Colarado to meet fans!,Florida,4-10-2012
5,Mariah_Carey@sng.net,love my fans,Illinois,4-23-2012
6,Mariah_Carey@sng.net,I am coming to Washington to meet fans!,Illinois,2-20-2012
7,Mariah_Carey@sng.net,I am coming to Wyoming to meet fans!,Michigan,3-3-2012
8,Mariah_Carey@sng.net,thankful to my fans,California,2-13-2012
9,Mariah_Carey@sng.net,I am coming to Pennsylvania to meet fans!,Michigan,3-24-2012
10,Mariah_Carey@sng.net,I am coming to California to meet fans!,Wyoming,2-12-2012
11,Mariah_Carey@sng.net,enjoyed being with fans!,Nevada,3-6-2012
12,Mariah_Carey@sng.net,I am reaching Colarado to meet fans!,Illinois,1-18-2012
13,Mariah_Carey@sng.net,love my fans,Masachussets,2-19-2012
14,Mariah_Carey@sng.net,love my fans,Utah,1-26-2012
15,Mariah_Carey@sng.net,love my fans,Pennsylvania,4-1-2012
16,Mariah_Carey@sng.net,fans are so special!,California,3-17-2012
17,Mariah_Carey@sng.net,I am coming to California to meet fans!,Nevada,4-20-2012
18,Mariah_Carey@sng.net,I am coming to Masachussets to meet fans!,Pennsylvania,3-18-2012
19,Mariah_Carey@sng.net,I am reaching Utah to meet fans!,Florida,3-3-2012
20,Mariah_Carey@sng.net,thankful to my fans,Pennsylvania,4-5-2012
21,Mariah_Carey@sng.net,I am coming to Illinois to meet fans!,Wyoming,4-13-2012
22,Mariah_Carey@sng.net,I am coming to Colarado to meet fans!,Illinois,4-21-2012
23,Mariah_Carey@sng.net,loved being with fans,Hawaii,1-10-2012
24,Mariah_Carey@sng.net,I am reaching Texas to meet fans!,Illinois,2-28-2012
25,Mariah_Carey@sng.net,I am coming to Oregon to meet fans!,Oregon,1-11-2012
26,Mariah_Carey@sng.net,I am reaching California to meet fans!,Nevada,4-23-2012
27,Mariah_Carey@sng.net,I am reaching Wyoming to meet fans!,Nevada,3-26-2012
28,Mariah_Carey@sng.net,taking a break!,Illinois,1-20-2012
29,Mariah_Carey@sng.net,I am coming to Ney York to meet fans!,Masachussets,4-16-2012
30,Mariah_Carey@sng.net,I am reaching Washington to meet fans!,Texas,1-1-2012
31,Mariah_Carey@sng.net,I am coming to Pennsylvania to meet fans!,Oregon,4-26-2012
32,Mariah_Carey@sng.net,loved being with fans,Oregon,3-9-2012
33,Mariah_Carey@sng.net,love my fans,Wyoming,3-17-2012
34,Mariah_Carey@sng.net,taking a break!,Michigan,3-22-2012
35,Mariah_Carey@sng.net,fans are so special!,Colarado,3-21-2012
36,Mariah_Carey@sng.net,loved being with fans,Utah,4-6-2012
37,Mariah_Carey@sng.net,loved being with fans,Colarado,2-7-2012
38,Mariah_Carey@sng.net,I am coming to Utah to meet fans!,Hawaii,1-10-2012
39,Mariah_Carey@sng.net,I am reaching Wyoming to meet fans!,Masachussets,2-21-2012
40,Mariah_Carey@sng.net,thankful to my fans,Texas,3-24-2012
41,Mariah_Carey@sng.net,taking a break!,Michigan,3-7-2012
42,Mariah_Carey@sng.net,love my fans,Hawaii,3-11-2012
43,Mariah_Carey@sng.net,love my fans,Ney York,4-17-2012
1,David_Beckham@uks.net,I am reaching Florida to meet fans!,Oregon,3-12-2012
2,David_Beckham@uks.net,I am coming to Washington to meet fans!,Hawaii,3-21-2012
3,David_Beckham@uks.net,I am coming to Hawaii to meet fans!,Texas,4-28-2012
4,David_Beckham@uks.net,I am coming to Florida to meet fans!,Hawaii,2-7-2012
5,David_Beckham@uks.net,I am reaching Hawaii to meet fans!,Texas,3-17-2012
6,David_Beckham@uks.net,enjoyed being with fans!,Florida,1-16-2012
7,David_Beckham@uks.net,I am reaching Nevada to meet fans!,Hawaii,1-9-2012
8,David_Beckham@uks.net,I am coming to Nevada to meet fans!,Hawaii,4-9-2012
9,David_Beckham@uks.net,fans are so special!,California,3-11-2012
10,David_Beckham@uks.net,I am coming to Nevada to meet fans!,Texas,3-27-2012
11,David_Beckham@uks.net,enjoyed being with fans!,Nevada,4-7-2012
12,David_Beckham@uks.net,I am coming to Michigan to meet fans!,Wyoming,4-27-2012
13,David_Beckham@uks.net,I am reaching Pennsylvania to meet fans!,Wyoming,4-2-2012
14,David_Beckham@uks.net,I am reaching Masachussets to meet fans!,Pennsylvania,1-2-2012
15,David_Beckham@uks.net,I am reaching Wyoming to meet fans!,Masachussets,4-10-2012
16,David_Beckham@uks.net,I am reaching Wyoming to meet fans!,Michigan,3-5-2012
17,David_Beckham@uks.net,taking a break!,Nevada,3-7-2012
18,David_Beckham@uks.net,enjoyed being with fans!,Wyoming,2-19-2012
19,David_Beckham@uks.net,I am coming to Illinois to meet fans!,California,1-11-2012
20,David_Beckham@uks.net,I am reaching Texas to meet fans!,Nevada,3-1-2012
21,David_Beckham@uks.net,love my fans,Washington,4-26-2012
22,David_Beckham@uks.net,I am coming to Wyoming to meet fans!,Illinois,4-7-2012
23,David_Beckham@uks.net,I am coming to Florida to meet fans!,Florida,1-26-2012
24,David_Beckham@uks.net,enjoyed being with fans!,Hawaii,4-13-2012
25,David_Beckham@uks.net,I am coming to Texas to meet fans!,Illinois,1-27-2012
26,David_Beckham@uks.net,taking a break!,California,3-19-2012
27,David_Beckham@uks.net,fans are so special!,California,1-3-2012
28,David_Beckham@uks.net,taking a break!,Washington,3-10-2012
29,David_Beckham@uks.net,I am coming to Wyoming to meet fans!,Oregon,1-8-2012
30,David_Beckham@uks.net,fans are so special!,Colarado,4-15-2012
31,David_Beckham@uks.net,I am reaching Utah to meet fans!,Colarado,3-19-2012
32,David_Beckham@uks.net,enjoyed being with fans!,Texas,4-25-2012
1,Nicole_Kidman@kid.com,enjoyed being with fans!,Illinois,1-18-2012
2,Nicole_Kidman@kid.com,thankful to my fans,Florida,4-12-2012
3,Nicole_Kidman@kid.com,I am reaching Masachussets to meet fans!,Michigan,1-3-2012
4,Nicole_Kidman@kid.com,I am reaching Ney York to meet fans!,Pennsylvania,2-23-2012
5,Nicole_Kidman@kid.com,enjoyed being with fans!,California,3-2-2012
6,Nicole_Kidman@kid.com,thankful to my fans,Masachussets,1-23-2012
7,Nicole_Kidman@kid.com,I am reaching California to meet fans!,Pennsylvania,4-2-2012
8,Nicole_Kidman@kid.com,taking a break!,Pennsylvania,1-10-2012
9,Nicole_Kidman@kid.com,I am coming to Ney York to meet fans!,Texas,1-11-2012
10,Nicole_Kidman@kid.com,taking a break!,Masachussets,2-3-2012
11,Nicole_Kidman@kid.com,taking a break!,Colarado,1-21-2012
12,Nicole_Kidman@kid.com,I am reaching Ney York to meet fans!,Pennsylvania,4-12-2012
13,Nicole_Kidman@kid.com,enjoyed being with fans!,Utah,4-18-2012
14,Nicole_Kidman@kid.com,I am reaching Washington to meet fans!,Illinois,1-8-2012
15,Nicole_Kidman@kid.com,I am reaching Wyoming to meet fans!,Wyoming,2-22-2012
16,Nicole_Kidman@kid.com,love my fans,Texas,1-11-2012
17,Nicole_Kidman@kid.com,I am coming to Pennsylvania to meet fans!,Ney York,1-15-2012
18,Nicole_Kidman@kid.com,I am reaching Oregon to meet fans!,Wyoming,3-20-2012
19,Nicole_Kidman@kid.com,I am reaching Michigan to meet fans!,Oregon,4-9-2012
20,Nicole_Kidman@kid.com,I am coming to Texas to meet fans!,Washington,1-3-2012
21,Nicole_Kidman@kid.com,I am reaching Masachussets to meet fans!,Ney York,2-12-2012
22,Nicole_Kidman@kid.com,loved being with fans,Pennsylvania,4-5-2012
23,Nicole_Kidman@kid.com,love my fans,Nevada,4-5-2012
24,Nicole_Kidman@kid.com,I am coming to Nevada to meet fans!,Pennsylvania,1-28-2012
25,Nicole_Kidman@kid.com,enjoyed being with fans!,Colarado,3-10-2012
26,Nicole_Kidman@kid.com,loved being with fans,Illinois,4-12-2012
27,Nicole_Kidman@kid.com,I am reaching Florida to meet fans!,Oregon,2-3-2012
28,Nicole_Kidman@kid.com,loved being with fans,Hawaii,3-11-2012
29,Nicole_Kidman@kid.com,love my fans,Ney York,4-11-2012
30,Nicole_Kidman@kid.com,fans are so special!,Nevada,3-22-2012
31,Nicole_Kidman@kid.com,taking a break!,Wyoming,2-2-2012
32,Nicole_Kidman@kid.com,fans are so special!,Utah,1-10-2012
33,Nicole_Kidman@kid.com,taking a break!,Michigan,4-10-2012
34,Nicole_Kidman@kid.com,love my fans,Masachussets,2-14-2012
35,Nicole_Kidman@kid.com,taking a break!,Utah,4-9-2012
36,Nicole_Kidman@kid.com,I am coming to Illinois to meet fans!,Illinois,1-11-2012
37,Nicole_Kidman@kid.com,loved being with fans,Wyoming,2-9-2012
38,Nicole_Kidman@kid.com,love my fans,Pennsylvania,4-8-2012
39,Nicole_Kidman@kid.com,I am reaching Utah to meet fans!,Masachussets,3-15-2012
40,Nicole_Kidman@kid.com,I am coming to Hawaii to meet fans!,Nevada,4-25-2012
41,Nicole_Kidman@kid.com,I am reaching Pennsylvania to meet fans!,Colarado,2-24-2012
42,Nicole_Kidman@kid.com,I am reaching Utah to meet fans!,Utah,3-18-2012
43,Nicole_Kidman@kid.com,love my fans,California,4-28-2012
44,Nicole_Kidman@kid.com,I am coming to Wyoming to meet fans!,California,3-15-2012
45,Nicole_Kidman@kid.com,thankful to my fans,California,2-26-2012
46,Nicole_Kidman@kid.com,I am coming to Colarado to meet fans!,Illinois,3-14-2012
47,Nicole_Kidman@kid.com,fans are so special!,Illinois,4-1-2012
48,Nicole_Kidman@kid.com,I am reaching Pennsylvania to meet fans!,California,3-18-2012
1,Rafael_Nadal@sta.net,I am coming to Ney York to meet fans!,Oregon,1-21-2012
2,Rafael_Nadal@sta.net,fans are so special!,Utah,4-7-2012
3,Rafael_Nadal@sta.net,I am coming to Nevada to meet fans!,Ney York,1-27-2012
4,Rafael_Nadal@sta.net,I am reaching Nevada to meet fans!,Nevada,3-26-2012
5,Rafael_Nadal@sta.net,I am reaching Masachussets to meet fans!,California,4-5-2012
6,Rafael_Nadal@sta.net,love my fans,Oregon,3-23-2012
7,Rafael_Nadal@sta.net,fans are so special!,Oregon,1-20-2012
8,Rafael_Nadal@sta.net,I am reaching California to meet fans!,Colarado,1-11-2012
9,Rafael_Nadal@sta.net,I am coming to Pennsylvania to meet fans!,California,2-4-2012
10,Rafael_Nadal@sta.net,loved being with fans,Washington,1-14-2012
11,Rafael_Nadal@sta.net,loved being with fans,Hawaii,1-21-2012
12,Rafael_Nadal@sta.net,love my fans,Utah,4-10-2012
13,Rafael_Nadal@sta.net,I am coming to Michigan to meet fans!,Washington,1-10-2012
14,Rafael_Nadal@sta.net,I am reaching Michigan to meet fans!,Hawaii,1-10-2012
15,Rafael_Nadal@sta.net,enjoyed being with fans!,Washington,2-18-2012
16,Rafael_Nadal@sta.net,taking a break!,Illinois,1-19-2012
17,Rafael_Nadal@sta.net,fans are so special!,Ney York,4-21-2012
18,Rafael_Nadal@sta.net,love my fans,Utah,3-11-2012
19,Rafael_Nadal@sta.net,fans are so special!,Washington,3-27-2012
20,Rafael_Nadal@sta.net,I am reaching Nevada to meet fans!,Masachussets,3-9-2012
21,Rafael_Nadal@sta.net,enjoyed being with fans!,California,1-14-2012
22,Rafael_Nadal@sta.net,I am reaching Pennsylvania to meet fans!,Masachussets,4-24-2012
23,Rafael_Nadal@sta.net,loved being with fans,Masachussets,1-19-2012
24,Rafael_Nadal@sta.net,enjoyed being with fans!,Colarado,2-4-2012
25,Rafael_Nadal@sta.net,I am reaching Wyoming to meet fans!,Pennsylvania,1-2-2012
26,Rafael_Nadal@sta.net,love my fans,Florida,3-14-2012
27,Rafael_Nadal@sta.net,I am reaching Michigan to meet fans!,Pennsylvania,4-11-2012
28,Rafael_Nadal@sta.net,I am reaching Nevada to meet fans!,Utah,3-19-2012
29,Rafael_Nadal@sta.net,I am reaching Masachussets to meet fans!,Ney York,3-2-2012
30,Rafael_Nadal@sta.net,enjoyed being with fans!,Oregon,2-5-2012
31,Rafael_Nadal@sta.net,I am reaching California to meet fans!,Masachussets,1-22-2012
32,Rafael_Nadal@sta.net,loved being with fans,Nevada,4-6-2012
33,Rafael_Nadal@sta.net,I am reaching California to meet fans!,Wyoming,3-14-2012
34,Rafael_Nadal@sta.net,taking a break!,Florida,4-9-2012
35,Rafael_Nadal@sta.net,fans are so special!,California,2-21-2012
36,Rafael_Nadal@sta.net,loved being with fans,Masachussets,1-9-2012
37,Rafael_Nadal@sta.net,I am coming to Utah to meet fans!,Nevada,4-6-2012
38,Rafael_Nadal@sta.net,I am coming to Colarado to meet fans!,Oregon,3-9-2012
39,Rafael_Nadal@sta.net,taking a break!,Wyoming,2-23-2012
40,Rafael_Nadal@sta.net,I am coming to Wyoming to meet fans!,Texas,1-25-2012
41,Rafael_Nadal@sta.net,I am reaching Pennsylvania to meet fans!,Illinois,4-17-2012
42,Rafael_Nadal@sta.net,I am reaching Texas to meet fans!,Nevada,2-11-2012
43,Rafael_Nadal@sta.net,I am reaching Hawaii to meet fans!,Hawaii,3-5-2012
44,Rafael_Nadal@sta.net,fans are so special!,Colarado,1-25-2012
45,Rafael_Nadal@sta.net,I am coming to Oregon to meet fans!,Utah,2-28-2012
46,Rafael_Nadal@sta.net,fans are so special!,Masachussets,3-3-2012
47,Rafael_Nadal@sta.net,I am coming to Utah to meet fans!,Masachussets,4-11-2012
1,Tom_Hanks@thk.com,thankful to my fans,Wyoming,2-20-2012
2,Tom_Hanks@thk.com,I am coming to Colarado to meet fans!,Illinois,1-11-2012
3,Tom_Hanks@thk.com,love my fans,Colarado,3-22-2012
4,Tom_Hanks@thk.com,I am reaching Washington to meet fans!,Masachussets,2-13-2012
5,Tom_Hanks@thk.com,thankful to my fans,Pennsylvania,3-16-2012
6,Tom_Hanks@thk.com,I am reaching California to meet fans!,Michigan,2-9-2012
7,Tom_Hanks@thk.com,thankful to my fans,Illinois,4-22-2012
8,Tom_Hanks@thk.com,taking a break!,Hawaii,4-19-2012
9,Tom_Hanks@thk.com,loved being with fans,Texas,3-20-2012
10,Tom_Hanks@thk.com,enjoyed being with fans!,Michigan,1-11-2012
11,Tom_Hanks@thk.com,I am coming to Illinois to meet fans!,Illinois,1-8-2012
1,Justin_Timberlake@tlk.com,thankful to my fans,California,1-25-2012
2,Justin_Timberlake@tlk.com,loved being with fans,Masachussets,2-10-2012
3,Justin_Timberlake@tlk.com,love my fans,Masachussets,2-21-2012
4,Justin_Timberlake@tlk.com,I am coming to Michigan to meet fans!,Masachussets,3-3-2012
5,Justin_Timberlake@tlk.com,fans are so special!,Colarado,3-22-2012
6,Justin_Timberlake@tlk.com,I am reaching Florida to meet fans!,Hawaii,4-3-2012
7,Justin_Timberlake@tlk.com,love my fans,Hawaii,1-20-2012
8,Justin_Timberlake@tlk.com,thankful to my fans,Ney York,3-9-2012
9,Justin_Timberlake@tlk.com,I am coming to Washington to meet fans!,Michigan,4-21-2012
10,Justin_Timberlake@tlk.com,I am reaching Masachussets to meet fans!,Utah,1-17-2012
11,Justin_Timberlake@tlk.com,I am coming to Masachussets to meet fans!,Pennsylvania,2-26-2012
12,Justin_Timberlake@tlk.com,I am coming to Colarado to meet fans!,Washington,2-27-2012
13,Justin_Timberlake@tlk.com,I am coming to Illinois to meet fans!,Colarado,2-6-2012
14,Justin_Timberlake@tlk.com,taking a break!,Nevada,1-12-2012
15,Justin_Timberlake@tlk.com,loved being with fans,Pennsylvania,3-6-2012
16,Justin_Timberlake@tlk.com,loved being with fans,Nevada,3-6-2012
17,Justin_Timberlake@tlk.com,I am coming to Nevada to meet fans!,Illinois,3-7-2012
18,Justin_Timberlake@tlk.com,I am reaching Utah to meet fans!,Wyoming,4-2-2012
19,Justin_Timberlake@tlk.com,I am coming to Hawaii to meet fans!,Oregon,3-21-2012
20,Justin_Timberlake@tlk.com,I am reaching Washington to meet fans!,Washington,3-4-2012
21,Justin_Timberlake@tlk.com,I am coming to Florida to meet fans!,Wyoming,4-10-2012
22,Justin_Timberlake@tlk.com,enjoyed being with fans!,Oregon,1-18-2012
23,Justin_Timberlake@tlk.com,enjoyed being with fans!,Washington,3-28-2012
24,Justin_Timberlake@tlk.com,thankful to my fans,Masachussets,4-19-2012
25,Justin_Timberlake@tlk.com,love my fans,Oregon,3-13-2012
1,Roger_Federer@swta.net,fans are so special!,Hawaii,4-15-2012
2,Roger_Federer@swta.net,loved being with fans,Oregon,2-27-2012
3,Roger_Federer@swta.net,thankful to my fans,Pennsylvania,2-16-2012
4,Roger_Federer@swta.net,taking a break!,Wyoming,4-15-2012
5,Roger_Federer@swta.net,I am coming to Florida to meet fans!,Washington,3-25-2012
6,Roger_Federer@swta.net,I am coming to Masachussets to meet fans!,Nevada,1-14-2012
7,Roger_Federer@swta.net,I am reaching Oregon to meet fans!,Nevada,4-22-2012
8,Roger_Federer@swta.net,enjoyed being with fans!,Ney York,1-25-2012
9,Roger_Federer@swta.net,loved being with fans,Nevada,1-2-2012
10,Roger_Federer@swta.net,enjoyed being with fans!,Masachussets,2-4-2012
11,Roger_Federer@swta.net,fans are so special!,Colarado,1-9-2012
12,Roger_Federer@swta.net,love my fans,Wyoming,1-22-2012
13,Roger_Federer@swta.net,thankful to my fans,Ney York,1-5-2012
14,Roger_Federer@swta.net,I am coming to Utah to meet fans!,Ney York,3-11-2012
15,Roger_Federer@swta.net,I am coming to Illinois to meet fans!,Hawaii,4-16-2012
16,Roger_Federer@swta.net,I am reaching Michigan to meet fans!,Nevada,3-20-2012
17,Roger_Federer@swta.net,I am reaching Masachussets to meet fans!,Oregon,2-1-2012
18,Roger_Federer@swta.net,taking a break!,Wyoming,1-14-2012
19,Roger_Federer@swta.net,fans are so special!,Nevada,3-9-2012
20,Roger_Federer@swta.net,taking a break!,Nevada,2-28-2012
21,Roger_Federer@swta.net,I am reaching Oregon to meet fans!,Oregon,1-19-2012
22,Roger_Federer@swta.net,love my fans,Masachussets,4-5-2012
23,Roger_Federer@swta.net,fans are so special!,Masachussets,3-7-2012
24,Roger_Federer@swta.net,I am reaching Washington to meet fans!,California,1-19-2012
25,Roger_Federer@swta.net,love my fans,Nevada,1-9-2012
26,Roger_Federer@swta.net,I am reaching Hawaii to meet fans!,Nevada,3-23-2012
27,Roger_Federer@swta.net,taking a break!,Michigan,1-24-2012
28,Roger_Federer@swta.net,I am coming to Colarado to meet fans!,Texas,2-9-2012
29,Roger_Federer@swta.net,I am coming to Oregon to meet fans!,Oregon,2-1-2012
30,Roger_Federer@swta.net,love my fans,Washington,2-19-2012
31,Roger_Federer@swta.net,I am coming to Texas to meet fans!,Utah,1-12-2012
32,Roger_Federer@swta.net,I am coming to California to meet fans!,Wyoming,3-17-2012
33,Roger_Federer@swta.net,taking a break!,Wyoming,3-23-2012
34,Roger_Federer@swta.net,thankful to my fans,Florida,4-25-2012
35,Roger_Federer@swta.net,I am coming to Ney York to meet fans!,Michigan,1-12-2012
36,Roger_Federer@swta.net,thankful to my fans,Nevada,1-7-2012
37,Roger_Federer@swta.net,I am reaching Ney York to meet fans!,California,4-18-2012
38,Roger_Federer@swta.net,I am coming to California to meet fans!,Ney York,4-27-2012
39,Roger_Federer@swta.net,love my fans,Colarado,3-9-2012
40,Roger_Federer@swta.net,I am reaching Pennsylvania to meet fans!,Michigan,3-16-2012
41,Roger_Federer@swta.net,love my fans,Nevada,4-11-2012
42,Roger_Federer@swta.net,enjoyed being with fans!,Colarado,1-4-2012
